d_loss,epoch,g_loss,step
0.0028216808568686247,30,6.160518646240234,12999
0.0027129745576530695,30,6.358321189880371,13049
0.004125670064240694,30,5.786737442016602,13099
0.00397854670882225,30,7.427538871765137,13149
0.0017215372063219547,30,7.248166561126709,13199
0.0016773802926763892,30,7.113394737243652,13249
0.002712880028411746,30,6.264155387878418,13299
0.0012506479397416115,31,7.213999271392822,13349
0.015029317699372768,31,7.237977027893066,13399
0.0033303184900432825,31,7.643569469451904,13449
0.0018372774356976151,31,8.076057434082031,13499
0.0016286707250401378,31,8.048360824584961,13549
0.0004707246262114495,31,12.076098442077637,13599
0.0035392045974731445,31,8.879293441772461,13649
0.0014596922555938363,31,8.032384872436523,13699
0.0013101727236062288,31,8.411611557006836,13749
0.012965884059667587,32,7.169123649597168,13799
0.006498023867607117,32,7.678494930267334,13849
0.006609492469578981,32,7.056650161743164,13899
0.020173940807580948,32,6.5793046951293945,13949
0.007600076496601105,32,6.073129177093506,13999
0.0023102257400751114,32,6.739353179931641,14049
0.002134680049493909,32,6.860501289367676,14099
0.002182219410315156,32,6.453022480010986,14149
0.00433659553527832,33,6.3114423751831055,14199
0.003644295735284686,33,6.311945915222168,14249
0.0016162203392013907,33,6.780681610107422,14299
0.0027914377860724926,33,6.307711124420166,14349
0.0027500209398567677,33,6.478984355926514,14399
0.025520483031868935,33,6.727075576782227,14449
0.014180399477481842,33,6.528239727020264,14499
0.005687418859452009,33,6.4473371505737305,14549
0.0037817261181771755,33,6.239569187164307,14599
0.004292102996259928,34,6.507228851318359,14649
0.002197331516072154,34,6.412228107452393,14699
0.0013215381186455488,34,6.348898410797119,14749
0.02035791613161564,34,6.609846115112305,14799
0.0015928687062114477,34,6.746339321136475,14849
0.01974751427769661,34,6.641340732574463,14899
0.0018847128376364708,34,6.605778694152832,14949
0.004247435834258795,34,6.706119060516357,14999
0.001544989994727075,34,6.539304733276367,15049
0.01969035342335701,35,6.647060394287109,15099
0.001495277276262641,35,6.945430755615234,15149
0.0016819635638967156,35,6.889220237731934,15199
0.0017062807455658913,35,6.832902908325195,15249
0.0016311180079355836,35,6.683961391448975,15299
0.016208425164222717,35,7.038043975830078,15349
0.0010075283935293555,35,6.846776962280273,15399
0.0020598110277205706,35,6.808828830718994,15449
0.0025277454406023026,36,7.7479400634765625,15499
0.02685033529996872,36,6.685277462005615,15549
0.005839002318680286,36,6.636829376220703,15599
0.08791616559028625,36,6.036068916320801,15649
0.001663187169469893,36,6.76631498336792,15699
0.03138570860028267,36,6.423585891723633,15749
0.005748325027525425,36,6.359432220458984,15799
0.007122835610061884,36,6.563630104064941,15849
0.014763080514967442,36,6.796404838562012,15899
0.031148575246334076,37,5.756887435913086,15949
0.01985027827322483,37,5.934802532196045,15999
0.04978477582335472,37,5.633644104003906,16049
0.007312635891139507,37,5.7079877853393555,16099
0.04572182893753052,37,6.195556640625,16149
0.012123381718993187,37,5.767242908477783,16199
0.02005668170750141,37,6.321435928344727,16249
0.03900487720966339,37,6.589472770690918,16299
0.03940872102975845,38,6.015501499176025,16349
0.028207214549183846,38,6.3548479080200195,16399
0.038315299898386,38,6.498404026031494,16449
0.06534141302108765,38,5.681663990020752,16499
0.03759865090250969,38,6.440024375915527,16549
0.0314953587949276,38,6.328336715698242,16599
0.008602352812886238,38,6.405038356781006,16649
0.004656667821109295,38,6.596860408782959,16699
0.007389725185930729,38,5.825159549713135,16749
0.0039741951040923595,39,5.910800933837891,16799
0.027743032202124596,39,6.213226318359375,16849
0.0040115900337696075,39,6.52191162109375,16899
0.006494056433439255,39,5.865365505218506,16949
0.007400104310363531,39,6.998533248901367,16999
0.03838744014501572,39,6.953087329864502,17049
0.02610277384519577,39,5.705265045166016,17099
0.06372901797294617,39,6.434014320373535,17149
0.025580091401934624,39,6.159872055053711,17199
0.007884005084633827,40,5.552701950073242,17249
0.008573554456233978,40,6.4552106857299805,17299
0.04157298058271408,40,6.451043128967285,17349
0.013642951846122742,40,6.3987321853637695,17399
0.008459925651550293,40,6.351707458496094,17449
0.010962124913930893,40,6.199389457702637,17499
0.02993912808597088,40,5.553378105163574,17549
0.02122395858168602,40,6.055819988250732,17599
0.02635650895535946,41,5.802791595458984,17649
0.0386505126953125,41,5.403971195220947,17699
0.03039642423391342,41,5.864692211151123,17749
0.006372102536261082,41,6.158003807067871,17799
0.018726013600826263,41,5.876219749450684,17849
0.01846841722726822,41,6.082930564880371,17899
0.005138974636793137,41,6.207603454589844,17949
0.00414856243878603,41,6.619438171386719,17999
0.006393417716026306,41,6.361197471618652,18049
0.054563459008932114,42,6.19630241394043,18099
0.002139408839866519,42,6.439999103546143,18149
0.0035285877529531717,42,6.674578666687012,18199
0.00846709031611681,42,7.488574028015137,18249
0.02565857395529747,42,6.300845146179199,18299
0.009543491527438164,42,5.446155071258545,18349
0.004989046137779951,42,6.123455047607422,18399
0.04553309455513954,42,5.717471122741699,18449
0.026415666565299034,43,6.233377456665039,18499
0.022899748757481575,43,6.533023834228516,18549
0.00968022271990776,43,7.638457298278809,18599
0.033016644418239594,43,7.092255115509033,18649
0.057641636580228806,43,7.162262439727783,18699
0.0362527035176754,43,6.306003570556641,18749
0.07995250821113586,43,7.028592109680176,18799
0.004290818702429533,43,6.990403652191162,18849
0.01343435700982809,43,7.641922950744629,18899
0.02050655521452427,44,6.759369850158691,18949
0.014032860286533833,44,7.056797027587891,18999
0.021287228912115097,44,7.393424987792969,19049
0.007688447367399931,44,7.125059127807617,19099
0.021329879760742188,44,6.720076560974121,19149
0.011979436501860619,44,8.076621055603027,19199
0.017951399087905884,44,6.904847145080566,19249
0.011629722081124783,44,6.326430320739746,19299
0.025490792468190193,44,6.29238748550415,19349
0.023306597024202347,45,6.147156715393066,19399
0.008273233659565449,45,6.174589157104492,19449
0.03169233351945877,45,6.1562981605529785,19499
0.01323793362826109,45,6.865786075592041,19549
0.012107253074645996,45,6.454805374145508,19599
0.00398729695007205,45,6.044896125793457,19649
0.0026859347708523273,45,6.453211307525635,19699
0.012449737638235092,45,6.383701324462891,19749
0.005724755115807056,46,6.126299858093262,19799
0.0315450020134449,46,6.218825340270996,19849
0.012454096227884293,46,5.853233337402344,19899
0.004435849376022816,46,6.042013168334961,19949
0.023332761600613594,46,6.1213531494140625,19999
0.003270825371146202,46,6.156700134277344,20049
0.018765276297926903,46,5.878162860870361,20099
0.005181321874260902,46,6.474015235900879,20149
0.009505275636911392,46,6.309743881225586,20199
0.06290262937545776,47,6.455714702606201,20249
0.029302947223186493,47,6.655939102172852,20299
0.001856142422184348,47,6.947747230529785,20349
0.008613365702331066,47,6.606280326843262,20399
0.02664775773882866,47,6.705812931060791,20449
0.002778911730274558,47,6.334907531738281,20499
0.002879044972360134,47,6.38115930557251,20549
0.037603192031383514,47,6.269415855407715,20599
0.04410732910037041,48,6.315250396728516,20649
0.00374731607735157,48,6.185318946838379,20699
0.01090307254344225,48,6.4871110916137695,20749
0.022498732432723045,48,6.295952796936035,20799
0.0028576429467648268,48,6.819511413574219,20849
0.002600414678454399,48,6.980390548706055,20899
0.009029008448123932,48,6.983992099761963,20949
0.003475544974207878,48,6.769896984100342,20999
0.0027578147128224373,48,6.479766368865967,21049
0.01036143396049738,49,6.738725662231445,21099
0.03488428145647049,49,6.801324844360352,21149
0.0023468011058866978,49,6.810122489929199,21199
0.0036710838321596384,49,6.258697509765625,21249
0.0037520439364016056,49,6.9945573806762695,21299
0.0035020955838263035,49,6.892916679382324,21349
0.04622548073530197,49,6.97560453414917,21399
0.007690358441323042,49,6.763701915740967,21449
0.0016614228952676058,49,6.6739959716796875,21499
0.012275509536266327,50,6.3687639236450195,21549
0.0051673040725290775,50,6.612231254577637,21599
0.01267281360924244,50,6.929076194763184,21649
0.005328830797225237,50,6.181246757507324,21699
0.04611937701702118,50,6.104877471923828,21749
0.030931510031223297,50,6.630876064300537,21799
0.017055554315447807,50,6.690921783447266,21849
0.003503663931041956,50,6.259634017944336,21899
0.05325701832771301,51,5.5732526779174805,21949
0.010918998159468174,51,6.281839370727539,21999
0.0702429935336113,51,5.761178970336914,22049
0.02158934809267521,51,6.140113830566406,22099
0.05175543949007988,51,5.898141860961914,22149
0.10195016115903854,51,5.855715751647949,22199
0.024088062345981598,51,7.416623115539551,22249
0.051480963826179504,51,6.076469898223877,22299
0.031497158110141754,51,6.1835784912109375,22349
0.029079070314764977,52,7.859927177429199,22399
0.002971756039187312,52,6.505801200866699,22449
0.004197091329842806,52,6.556965351104736,22499
0.002253169659525156,52,6.241249084472656,22549
0.005704675335437059,52,5.965334415435791,22599
0.0023449473083019257,52,6.286416053771973,22649
0.0026444329414516687,52,6.3998847007751465,22699
0.002091804752126336,52,6.481274604797363,22749
0.0017269296804443002,53,6.476503372192383,22799
0.002308485796675086,53,6.636575222015381,22849
0.005877895280718803,53,6.698213577270508,22899
0.0019091960275545716,53,6.742231369018555,22949
0.002242262475192547,53,6.70926570892334,22999
0.0017561939312145114,53,6.590506076812744,23049
0.0014426856068894267,53,6.503925323486328,23099
0.0017549439799040556,53,6.532778263092041,23149
0.0012829031329602003,53,7.474143981933594,23199
0.0006091204704716802,54,8.286236763000488,23249
0.0009430446662008762,54,8.123499870300293,23299
0.0006961853941902518,54,7.643552303314209,23349
0.0010449537076056004,54,7.7817487716674805,23399
0.0009216803591698408,54,7.250946998596191,23449
0.0011764138471335173,54,7.549470901489258,23499
0.0009352138731628656,54,7.810235500335693,23549
0.0009760229731909931,54,7.79923152923584,23599
0.0005440152599476278,54,8.060644149780273,23649
0.0015113695990294218,55,7.983070373535156,23699
0.0006566270021721721,55,8.220020294189453,23749
0.0009033504757098854,55,8.445490837097168,23799
0.0006453160312958062,55,8.481107711791992,23849
0.0009053399553522468,55,8.12004280090332,23899
0.0009261244558729231,55,8.380172729492188,23949
0.0011743782088160515,55,8.92393970489502,23999
0.001050797407515347,55,9.677770614624023,24049
0.0012069670483469963,56,9.47201156616211,24099
0.0010249639162793756,56,9.02795124053955,24149
0.0017320419428870082,56,9.186335563659668,24199
0.0012883077142760158,56,9.283803939819336,24249
0.0006786425365135074,56,8.64765739440918,24299
0.0003929270606022328,56,10.157798767089844,24349
0.00043150398414582014,56,9.694544792175293,24399
0.0007031600689515471,56,9.433815002441406,24449
0.0010072553995996714,56,10.695110321044922,24499
0.000630637863650918,57,10.440086364746094,24549
0.11135406047105789,57,8.154607772827148,24599
0.008718647062778473,57,8.044868469238281,24649
0.030313409864902496,57,7.7073259353637695,24699
0.013193361461162567,57,7.426015853881836,24749
0.002438942901790142,57,7.744559288024902,24799
0.003956471104174852,57,7.931815147399902,24849
0.01938781887292862,57,8.015443801879883,24899
0.001479485770687461,58,8.332127571105957,24949
0.001767994835972786,58,7.627498626708984,24999
0.04871571063995361,58,8.82512092590332,25049
0.001906511839479208,58,7.301465034484863,25099
0.0010743337916210294,58,7.726072788238525,25149
0.00240535382181406,58,6.763716697692871,25199
0.0018344555282965302,58,7.807436466217041,25249
0.0021295209880918264,58,8.121248245239258,25299
0.0015979968011379242,58,7.578970432281494,25349
0.038914598524570465,59,7.921440601348877,25399
0.0009581769118085504,59,7.856764793395996,25449
0.0020077889785170555,59,6.991663455963135,25499
0.0017721427138894796,59,7.347041130065918,25549
0.001956620719283819,59,7.591574668884277,25599
0.04430878162384033,59,7.84232234954834,25649
0.008232316933572292,59,10.482566833496094,25699
0.0014658612199127674,59,7.277061462402344,25749
0.07090533524751663,59,7.475226879119873,25799
0.003595660673454404,60,7.108991622924805,25849
0.009314479306340218,60,8.238625526428223,25899
0.02442825958132744,60,7.677945613861084,25949
0.003270156681537628,60,8.2214937210083,25999
0.07992222905158997,60,7.90774393081665,26049
0.045208003371953964,60,6.86126708984375,26099
0.024515649303793907,60,7.160967826843262,26149
0.02341942861676216,60,6.58719539642334,26199
0.056087296456098557,61,7.4010910987854,26249
0.06362941116094589,61,6.075710296630859,26299
0.07701034843921661,61,7.279860496520996,26349
0.06826156377792358,61,5.98982048034668,26399
0.05349859967827797,61,6.770662784576416,26449
0.05184654891490936,61,6.212666034698486,26499
0.0974399521946907,61,6.720954895019531,26549
0.051581934094429016,61,7.0512166023254395,26599
0.030105702579021454,61,7.691110610961914,26649
0.06095968186855316,62,6.665212631225586,26699
0.012020859867334366,62,7.077220916748047,26749
0.03767811134457588,62,6.786729335784912,26799
0.016177969053387642,62,7.368323802947998,26849
0.08084122091531754,62,8.05528736114502,26899
0.025789473205804825,62,6.820306777954102,26949
0.0012471271911635995,62,7.382876396179199,26999
0.0018595794681459665,62,7.30832576751709,27049
0.009008090943098068,63,7.742217063903809,27099
0.03360975533723831,63,6.867397308349609,27149
0.010330402292311192,63,7.0871477127075195,27199
0.010950809344649315,63,6.697945594787598,27249
0.0028085391968488693,63,6.72542667388916,27299
0.029393687844276428,63,7.539541721343994,27349
0.0020900648087263107,63,7.66936731338501,27399
0.0021974907722324133,63,7.548534393310547,27449
0.002328078728169203,63,7.965346336364746,27499
0.004227892495691776,64,7.3582611083984375,27549
0.0023025711998343468,64,7.377036094665527,27599
0.0011674888664856553,64,7.879221439361572,27649
0.0038651791401207447,64,8.399471282958984,27699
0.0006694924086332321,64,8.835679054260254,27749
0.020753977820277214,64,8.59663200378418,27799
0.001223001629114151,64,7.701570510864258,27849
0.003369926707819104,64,8.602701187133789,27899
0.0007095201290212572,64,8.871418952941895,27949
0.010616591200232506,65,8.932710647583008,27999
0.004623209126293659,65,8.344290733337402,28049
0.0023742627818137407,65,8.744236946105957,28099
0.02432440221309662,65,8.547121047973633,28149
0.000708889972884208,65,10.129173278808594,28199
0.003053953405469656,65,10.206433296203613,28249
0.011917482130229473,65,8.541788101196289,28299
0.002127748215571046,65,9.953605651855469,28349
0.0015236580511555076,66,9.608583450317383,28399
0.0015068176435306668,66,8.391782760620117,28449
0.0007292371592484415,66,8.355016708374023,28499
0.00331627344712615,66,7.117527961730957,28549
0.004008024465292692,66,6.702905654907227,28599
0.003959017805755138,66,6.8934173583984375,28649
0.08016784489154816,66,5.869933128356934,28699
0.005105641670525074,66,6.529635429382324,28749
0.009668825194239616,66,7.218539714813232,28799
0.07759886234998703,67,7.058314800262451,28849
0.04464951530098915,67,5.689633846282959,28899
0.07863862812519073,67,5.959527969360352,28949
0.049331389367580414,67,5.985485076904297,28999
0.02997102215886116,67,6.540384769439697,29049
0.006554838269948959,67,6.131650924682617,29099
0.023222411051392555,67,6.922870635986328,29149
0.038454100489616394,67,6.731878757476807,29199
0.011675895191729069,68,6.374814987182617,29249
0.02261780947446823,68,6.108555316925049,29299
0.03840312361717224,68,6.439511299133301,29349
0.013526503928005695,68,6.706282615661621,29399
0.02659216895699501,68,6.818033218383789,29449
0.011410391889512539,68,7.299555778503418,29499
0.015241446904838085,68,7.418074607849121,29549
0.0018352873157709837,68,8.594780921936035,29599
0.001391080440953374,68,8.178656578063965,29649
0.002677707001566887,69,8.474995613098145,29699
0.005748006049543619,69,7.142397880554199,29749
0.01224733330309391,69,6.87109375,29799
0.0037720513064414263,69,6.935168743133545,29849
0.006874055601656437,69,6.089906692504883,29899
0.0323810912668705,69,6.435497283935547,29949
0.018371721729636192,69,7.420222282409668,29999
0.0035826542880386114,69,7.670722961425781,30049
0.02383336052298546,69,7.579307556152344,30099
0.012050517834722996,70,7.9022393226623535,30149
0.002036291640251875,70,6.770737171173096,30199
0.007512175478041172,70,7.426629066467285,30249
0.0019213907653465867,70,7.742743968963623,30299
0.02646571584045887,70,6.820233345031738,30349
0.0250906590372324,70,6.275091648101807,30399
0.021931765601038933,70,8.091538429260254,30449
0.0024079163558781147,70,6.093491554260254,30499
0.033658962696790695,71,6.290754318237305,30549
0.002191049512475729,71,7.095776557922363,30599
0.0183984637260437,71,6.714643478393555,30649
0.0011615348048508167,71,7.412893772125244,30699
0.0014643395552411675,71,6.681112289428711,30749
0.001512221759185195,71,7.460079669952393,30799
0.0018538044532760978,71,6.872624397277832,30849
0.0007767603965476155,71,6.887927055358887,30899
0.01916404440999031,71,7.367088317871094,30949
0.0010730698704719543,72,7.0819501876831055,30999
0.019307391718029976,72,7.519039630889893,31049
0.001562289660796523,72,7.262850761413574,31099
0.004900313448160887,72,7.1684370040893555,31149
0.004877452738583088,72,7.0728230476379395,31199
