d_loss,epoch,g_loss,step
0.4689894914627075,0,0.8977705240249634,49
0.25384217500686646,0,1.0571128129959106,99
0.2421739101409912,0,1.010488510131836,149
0.35738325119018555,0,2.0857155323028564,199
0.1340794861316681,0,1.7145206928253174,249
0.12901325523853302,0,1.5485270023345947,299
0.07500316947698593,0,2.543354034423828,349
0.05868365615606308,0,2.9987330436706543,399
0.04670242220163345,1,3.8162357807159424,449
0.06278005987405777,1,4.390554904937744,499
0.022578587755560875,1,4.68604040145874,549
0.03574007749557495,1,4.4606122970581055,599
0.21604357659816742,1,4.278438568115234,649
0.031155575066804886,1,6.282670021057129,699
0.12143848091363907,1,2.767660617828369,749
0.05574645847082138,1,6.060124397277832,799
0.026770785450935364,1,5.171561241149902,849
0.051508113741874695,2,4.254593849182129,899
0.019757866859436035,2,5.129709243774414,949
0.18231013417243958,2,5.0189948081970215,999
0.1260395050048828,2,2.593156337738037,1049
0.27623242139816284,2,4.455217361450195,1099
0.12985201179981232,2,4.719225883483887,1149
0.14911969006061554,2,3.0866503715515137,1199
0.21525676548480988,2,2.8681998252868652,1249
0.14320525527000427,3,2.956122398376465,1299
0.11800359189510345,3,2.7599704265594482,1349
0.2408687323331833,3,2.4099667072296143,1399
0.2551572918891907,3,2.050741672515869,1449
0.24378910660743713,3,2.4570980072021484,1499
0.21073567867279053,3,2.424204111099243,1549
0.27637529373168945,3,1.70902419090271,1599
0.21675609052181244,3,2.1339144706726074,1649
0.14066243171691895,3,2.158433198928833,1699
0.1879585087299347,4,2.097381114959717,1749
0.18035949766635895,4,2.3082144260406494,1799
0.17469538748264313,4,2.5005288124084473,1849
0.20086586475372314,4,2.7019050121307373,1899
0.1654312014579773,4,2.4877853393554688,1949
0.14273595809936523,4,2.506690502166748,1999
0.1334511637687683,4,2.383474349975586,2049
0.13095438480377197,4,2.7604777812957764,2099
