d_loss,epoch,g_loss,step
0.5932801961898804,0,0.4460286796092987,49
0.40915676951408386,0,0.9499796628952026,99
0.29763084650039673,0,0.9323952794075012,149
0.27435076236724854,0,1.160410761833191,199
0.24644385278224945,0,1.0163583755493164,249
0.23751983046531677,0,1.0108184814453125,299
0.2203662395477295,0,1.121208906173706,349
0.16302569210529327,0,1.3579093217849731,399
0.13318860530853271,1,1.9477779865264893,449
0.10958082228899002,1,2.389913558959961,499
0.07027123123407364,1,2.5596227645874023,549
0.05646572262048721,1,3.6936349868774414,599
0.2083934247493744,1,3.245408535003662,649
0.06956732273101807,1,2.8693161010742188,699
0.09911378473043442,1,2.2422585487365723,749
0.1174812912940979,1,2.1944875717163086,799
0.09617483615875244,1,4.02369499206543,849
0.06581950187683105,2,3.150939464569092,899
0.032617636024951935,2,4.599831581115723,949
0.15628284215927124,2,3.565507173538208,999
0.055179156363010406,2,4.304044723510742,1049
0.1365143358707428,2,3.1134448051452637,1099
0.2531852424144745,2,1.5005567073822021,1149
0.09824568033218384,2,3.5870776176452637,1199
0.11156223714351654,2,3.0781922340393066,1249
0.12625546753406525,3,2.8097026348114014,1299
0.10679908096790314,3,3.0669589042663574,1349
0.15332446992397308,3,2.582537889480591,1399
0.24300381541252136,3,2.3062732219696045,1449
0.1222333237528801,3,3.161716938018799,1499
0.1853676736354828,3,2.697242259979248,1549
0.23026371002197266,3,2.317122459411621,1599
0.1878264844417572,3,2.254739284515381,1649
0.1511322557926178,3,2.2124099731445312,1699
0.297038733959198,4,2.2087252140045166,1749
0.24299275875091553,4,2.4266929626464844,1799
0.2826971709728241,4,2.431386947631836,1849
0.31812241673469543,4,2.477830171585083,1899
0.2599582374095917,4,2.2315304279327393,1949
0.22525417804718018,4,2.482923746109009,1999
0.22387780249118805,4,2.3833694458007812,2049
0.21348664164543152,4,2.1538662910461426,2099
0.22036723792552948,4,2.0713932514190674,2149
0.20230785012245178,5,2.2711563110351562,2199
0.20711244642734528,5,2.0679755210876465,2249
0.23986805975437164,5,2.2453854084014893,2299
0.2038828730583191,5,2.2289319038391113,2349
0.22979891300201416,5,2.1054224967956543,2399
0.2469107210636139,5,2.0687026977539062,2449
0.1747758388519287,5,2.1043388843536377,2499
0.21769696474075317,5,2.216864824295044,2549
0.21205241978168488,6,2.345668315887451,2599
0.23984214663505554,6,2.297208309173584,2649
0.16490769386291504,6,2.384918689727783,2699
