d_loss,epoch,g_loss,step
0.46909308433532715,0,0.897758960723877,49
0.2538127303123474,0,1.0573939085006714,99
0.24223357439041138,0,1.0103414058685303,149
0.34957239031791687,0,2.1016714572906494,199
0.13441583514213562,0,1.7104694843292236,249
0.13283590972423553,0,1.514085292816162,299
0.07532424479722977,0,2.5306475162506104,349
0.05889502540230751,0,2.9921257495880127,399
0.046882372349500656,1,3.809556245803833,449
0.06310191750526428,1,4.386940002441406,499
0.022592000663280487,1,4.684220314025879,549
0.04465790092945099,1,4.107546806335449,599
0.47017014026641846,1,2.893470048904419,649
0.08177539706230164,1,3.884280204772949,699
0.115563303232193,1,3.959460973739624,749
0.065005823969841,1,4.5851874351501465,799
0.15760891139507294,1,5.210422992706299,849
0.14043404161930084,2,2.8382062911987305,899
0.13115918636322021,2,3.481684446334839,949
0.15530453622341156,2,2.965240955352783,999
0.3000098168849945,2,2.026559352874756,1049
0.3062080144882202,2,2.633373737335205,1099
0.16965200006961823,2,2.1764049530029297,1149
0.2690533399581909,2,1.6904363632202148,1199
0.30089280009269714,2,1.8458665609359741,1249
0.2647862434387207,3,1.8930811882019043,1299
0.2185368835926056,3,2.204038619995117,1349
0.25386741757392883,3,2.0202322006225586,1399
0.25137752294540405,3,1.8223302364349365,1449
0.25696760416030884,3,2.0707013607025146,1499
0.20474359393119812,3,1.912592887878418,1549
0.21246348321437836,3,1.8429447412490845,1599
0.20235557854175568,3,1.9798121452331543,1649
0.1975654661655426,3,2.155428171157837,1699
0.21409320831298828,4,2.1355385780334473,1749
0.207100510597229,4,2.00871205329895,1799
0.22090864181518555,4,2.2714414596557617,1849
0.27774810791015625,4,2.183680295944214,1899
0.18888896703720093,4,2.2171082496643066,1949
0.1908772885799408,4,2.3094680309295654,1999
0.16631081700325012,4,2.566011428833008,2049
0.17401641607284546,4,2.46659779548645,2099
0.17251275479793549,4,2.468458414077759,2149
0.14058972895145416,5,2.553845167160034,2199
0.17673060297966003,5,2.419323444366455,2249
0.20553332567214966,5,2.2876744270324707,2299
0.18270789086818695,5,2.462418794631958,2349
0.2470128983259201,5,2.4663844108581543,2399
0.2885301411151886,5,2.5427775382995605,2449
0.15392348170280457,5,2.583725690841675,2499
0.17344269156455994,5,2.3186726570129395,2549
